bd,id,Tipo,Subtipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidumb,Norte,Este,Fallecidos,Economicas,Notas,LinkFoto
ant,7697.000,Debris Flow,,2006-05-02,Rainfall,Lluvias - Desbordamiento de la quebrada La Loca,Clopad Bello,Valle de Aburrá,Bello,Villa del Sol,"Villa Occidente; Sectopr de las Caballerizas",Mid,6.352,-75.566,0.000,"5",(di6author : julieta g)(di6date : mayo 8/06),
ant,7855.000,Debris Flow,,2010-11-11,Rainfall,Vendaval,El Colombiano,Valle de Aburrá,Bello,Panamericano,"La Piscina; San Nicolás; Panamericano; las Granjas; el Tapón",Mid,6.335,-75.550,0.000,"0",La quebrada la garcía se desbordó luego de un aguacero que azotó durante una hora el casco urbano de bello la quebrada la garcía se desbordó luego de un aguacero que azotó durante una hora el casco urbano de bello. la creciente averió dos casas en,
ant,6162.000,Debris Flow,,1997-10-31,Anthropic,Error humano - Arena y piedras acumuladas en una construcción vecina,Bomberos Bello,Valle de Aburrá,Bello,Manchester,Cra. 48 Nº 45 - 38,Mid,6.331,-75.555,0.000,"0",(di6date : 29/7/02),
ant,8082.000,Debris Flow,,2020-04-29,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Bello,Manchester,"Barrios Más Afecados: Marco Fidel Suárez, la Obra 2000 y el",Mid,6.331,-75.555,0.000,"0","57 familias afectadas y daños en 30 viviendas, desbordamiento de la quebrada la garcía, caída de árboles y accidentes de tránsito",
ant,8444.000,Landslide,,2021-10-22,Rainfall,,TeleMedellin,Valle de Aburrá,Bello,Comuna 7  Altos de Niquía,Sector  El Coliseo,Low,6.348,-75.551,0.000,3 viviendas y 2 locales afectados. 23 personas evacuadas,"Afectación de viviendas y locales comerciales, entre ellos, un lavadero en el sector Altos de Niquía y que quedó destruido por la cantidad de tierra que cayó sobre él. 23 personas evacuadas.",
ant,3140.000,Landslide,,1983-09-15,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Bello,Niquía Bifamiliares,Barrio Niquía,Mid,6.347,-75.545,0.000,"0",Se desconoce la causa,
ant,3426.000,Landslide,,1984-08-04,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Bello,Niquía Bifamiliares,Barrio Niquía,Mid,6.347,-75.545,0.000,"0",Se desconoce la causa,
ant,3663.000,Debris Flow,,1985-10-07,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Bello,Niquía Bifamiliares,Barrios Niquía,Mid,6.347,-75.545,0.000,"0",Se desconoce la causa(di6author : rsb)(di6date : 23/04/01),
ant,6161.000,Debris Flow,,1997-10-31,Anthropic,Error humano - Obstrucción de alcantarillas y perforación de aguas limpias,Bomberos Bello,Valle de Aburrá,Bello,Niquía Bifamiliares,Avenida 47B Nº 65 - 102,Mid,6.347,-75.545,0.000,"4",El nivel del agua dentro de la vivienda llegó a los 30 cms del piso(di6date : 29/7/02),
ant,8073.000,Debris Flow,,2019-05-23,Rainfall,Lluvias,Telemedellín,Valle de Aburrá,Bello,Niquía Bifamiliares,,Mid,6.347,-75.545,0.000,"0","Lluvias causaron afectaciones en vías, hubo caídas de árboles, cuatro quebradas quedaron en alerta roja, mientras que la estación niquía del metro tuvo inundaciones",
ant,8079.000,Landslide,,2019-07-16,Anthropic,Error humano - El director de la oficina de gestión de riesgo del municipio,El Colombiano,Valle de Aburrá,Bello,Niquía Bifamiliares,"Sector Niquía Maxicolbe, Avenida 41 con Diagonal 67C",Mid,6.347,-75.545,0.000,"44",,
ant,7183.000,Debris Flow,,2000-09-06,Unknown,Desconocida - No reportada,Dipad Bello,Valle de Aburrá,Bello,La Primavera,Barrio quebrada la Chiquita (La Garcia),Mid,6.345,-75.573,0.000,"0",(di6author : jdc)(di6date : 2003/06/20),
ant,8334.000,Debris Flow,,2021-06-24,Rainfall,,Noticias RCN,Valle de Aburrá,Bello,Vereda Potrerito,Quebrada Potrerito,Mid,6.327,-75.578,3.000,"2 carros, 1 moto y 2 vivienda destruida","Avenida Torrencial presentada en la quebrada Potrerito, causa 3 muertos (1 mayor de edad y 2 menores de edad) de la misma familia. Además, de los daños causados 25 viviendas fueron evacuadas preventivamente.",
ant,8737.000,Debris Flow,,2005-10-05,Rainfall,Deslizamiento - Deslizamiento represó la quebrada y ocasiono avenida torren,Área Metropolitana,Valle de Aburrá,Bello,,"Quebrada el Barro; Vereda Tierradentro",High,6.348,-75.581,38.000,"0",(di6author : julieta góme)(di6date : octubre 19),
ant,1857.000,Landslide,,2011-10-09,Rainfall,Vendaval,Sin,Valle de Aburrá,Bello,,Hato Viejo,High,6.338,-75.574,0.000,"15",,
ant,3651.000,Debris Flow,,1985-10-07,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Bello,El Carmelo,Barrios el Carmelo,Mid,6.337,-75.569,0.000,"0",Se desconoce la causa,
ant,8062.000,Debris Flow,,2018-11-23,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Bello,,,Low,6.334,-75.578,0.000,"8",,
ant,6621.000,Landslide,,1999-01-09,Rainfall,Lluvias,Bomberos Bello,Valle de Aburrá,Bello,Espíritu Santo,Calle 49 Nº 59 - 119,Mid,6.332,-75.567,0.000,"8",(di6date : 29/7/02),
ant,8061.000,Debris Flow,,2018-11-23,Rainfall,Lluvias,El Colombiano,Valle de Aburrá,Bello,Espíritu Santo,"Quebrada el Hato barrio Espíritu Santo, Bello. Calle 49 con",Low,6.332,-75.568,0.000,"24",,
ant,4441.000,Landslide,,1988-07-04,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Bello,Espíritu Santo,Barrio Espíritu Santo,Mid,6.331,-75.568,0.000,"0",Se desconoce la causa,
ant,7761.000,Landslide,,2007-06-04,Rainfall,Lluvias - Movimientos de masa que afectaron el sector del,El Colombiano,Valle de Aburrá,Bello,Espíritu Santo,No Esta Especificado,Mid,6.331,-75.568,0.000,"0",*espiritu santo(di6author : julieta g)(di6date : junio 6/07),
ant,7653.000,Landslide,,2003-07-02,Unknown,Deslizamiento - Segundo deslizamiento,Periódico El Mundo,Valle de Aburrá,Bello,,Villa Linda Bello,High,6.359,-75.571,0.000,"0",En el mismo sitio ocho días antes se había producido un deslizamiento.(di6author : j. vanegas)(di6date : marzo 1 de 2),
ant,8086.000,Landslide,,2020-08-06,Unknown,Uknown,El Colombiano,Valle de Aburrá,Bello,Tierradentro,Villa Linda,Low,6.358,-75.569,0.000,6 viviendas afectadas,,
ant,6485.000,Landslide,,1998-09-05,Rainfall,Lluvias - Caída del box coulvert de la quebrada  Moreno ocasionó el,El Colombiano,Valle de Aburrá,Medellín,Toscana,Autopista Norte entre Los barrios Tricentenario y Toscana,Mid,6.307,-75.559,0.000,"0",* deslizamiento con hundimineto de la vía. nota: el box coulvert presentaba grietas desde hace dos años.(di6date : 3/10/02),
ant,3152.000,Landslide,,1983-04-19,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,La Isla,Calle 126 con Cra. 40,Mid,6.307,-75.549,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,5792.000,Landslide,,1995-08-19,Rainfall,Lluvias - Lluvias torrenciales,El Colombiano,Valle de Aburrá,Bello,,Calle 20C con Cra 39C,High,6.307,-75.544,0.000,"0",Sitio de alto riesgo. nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de el colombiano del 22 de agosto de 1995.(di6date : 30/9/02),
ant,1142.000,Landslide,,2004-02-07,Unknown,Desconocida,Sisa-Simpad-Municipios,Valle de Aburrá,Bello,Santa Rita,Santa Rita,Mid,6.310,-75.547,0.000,"56",Atención por parte del dipad y dapard el dapard aporto 10 mercados 5 kits de cocina 5 kits de aseo 21 colchonetas 10 cobijas y ropa (DI6Author : GILBERTO ARI DI6Date : 10-2-2004),
ant,1143.000,Landslide,,2004-02-07,Unknown,Desconocida - Deslizamiento sector calle 126 america con Cra 43,Sisa-Simpad-Municipios,Valle de Aburrá,Bello,Santa Rita,Santa Rita,Mid,6.310,-75.547,0.000,"56",Atención por parte del dipad y dapard el dapard aporto 10 mercados 5 kits de cocina 5 kits de aseo 21 colchonetas 10 cobijas y ropa (DI6Author : GILBERTO ARI DI6Date : 10-2-2004),
ant,1318.000,Landslide,,2006-11-11,Rainfall,Lluvias - Se presenta derrumbe que destruyo una vivienda y creciente,Clopad Bello,Valle de Aburrá,Bello,Santa Rita,Barrio Santa Rita,Mid,6.310,-75.547,2.000,"24",Fueron afectadas 4 viviendas por el desbordamiento del caño seco y fue destruidas una vivienda por la acurrencia de un derrumbe con la muerte de maría elguiza vergara p. de 38 años y maría cristina higuita v. de 9 años. atendio defensa civil de bell,
ant,2024.000,Landslide,,2013-05-21,Unknown,Falla,Reporte Cmgrd Rad 192164,Valle de Aburrá,Bello,,Santa Rita - Oasis,High,6.310,-75.547,0.000,"26",,
ant,2028.000,Landslide,,2013-06-05,Rainfall,Lluvias,Reporte Cmgrd,Valle de Aburrá,Bello,,Vereda Santa Rita,High,6.310,-75.547,0.000,"8",,
ant,2029.000,Landslide,,2013-06-05,Rainfall,Lluvias,Reporte Cmgrd,Valle de Aburrá,Bello,,Vereda Santa Rita,High,6.310,-75.547,0.000,"23",,
ant,2050.000,Landslide,,2013-11-03,Rainfall,Lluvias,Reporte Cmgrd Rad 466037,Valle de Aburrá,Bello,,Vereda Santa Rita,High,6.310,-75.547,0.000,"8",,
ant,6499.000,Landslide,,1998-11-28,Rainfall,Lluvias - Lluvias torrenciales,El Colombiano,Valle de Aburrá,Bello,Santa Rita,,Mid,6.310,-75.547,0.000,"0",Nota1: la información estraida para la realización de esta ficha fue tomada de el periódico el colombiano del primero de diciembre de 1998.(di6date : 3/10/02),
ant,6818.000,Landslide,,1999-03-18,Rainfall,Lluvias - Fuertes lluvias,El Colombiano,Valle de Aburrá,Bello,Santa Rita,"En la Loma de Santa Rita; al Sur Oriente de Bello",Mid,6.310,-75.547,1.000,"0",Nota: murió un bebe de dos años. nota1: la información estraida para la realización de esta ficha fue tomada de el periódico el colombiano del 20 de marzo de 1999.(di6date : 3/10/02),
ant,7793.000,Landslide,,2008-02-21,Rainfall,Vendaval - Fuertes lluvias que han azotado el valle en los últimos 5 di,El Colombiano,Valle de Aburrá,Medellín,,"Sector Santa Rita; Carrera 13Aa con Calle Primavera",High,6.310,-75.547,0.000,"0",El evento se ocurrió a las 8:30 a.m. segun los reportes de el colombiano en los heridos hay un bebe y un niño de 11 años(di6author : edier)(di6date : 2008-02-22),
ant,7900.000,Landslide,,2013-05-20,Rainfall,Lluvias - Ladera inestable saturada por la fuerte lluvia que provoca m,El Colombiano,Valle de Aburrá,Bello,Santa Rita,,Mid,6.310,-75.547,0.000,"0",Deslizamiento de tierra provocó la afectación de una vivienda y heridas a cuatro e sus ocupantes,
ant,6117.000,Landslide,,1996-07-07,Rainfall,Lluvias - El deslizamiento fue en forma de avalanncha de flujo de lodo,El Colombiano,Valle de Aburrá,Bello,,"Zona Urbana; Cra 40C con Calle 21",High,6.309,-75.547,0.000,"0","Nota: el deslizamiento fue de tipo flujo de lodo; este corrió por el caño. nota1: la noticia de la cual se tomo la anterior información aparece en el periódico el colombiano el 10 de julio de 1996.(di6date : 2/10/02)",
ant,6163.000,Debris Flow,,1997-11-18,Anthropic,Error humano - Sumidero de aguas sucias taqueadas por acumulación de basura,Bomberos Bello,Valle de Aburrá,Bello,Santa Rita,En la Carre 57,Mid,6.309,-75.547,0.000,"0",(di6date : 29/7/02),
ant,7904.000,Landslide,,2013-05-20,Rainfall,Lluvias - Una lluvia torrencial en el sector produjo desprendimiento d,El Mundo,Valle de Aburrá,Bello,Santa Rita,,Mid,6.309,-75.547,0.000,"0","Caida de rocas que destruyó al menos tres viviendas y afecto a otras 10; en total se afectaron 70 personas y hay 240 familias vulnerables",
ant,3154.000,Landslide,,1983-04-19,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,La Isla,Calle 124 con Cra. 43,Mid,6.304,-75.547,0.000,"0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)",
ant,5796.000,Landslide,,1995-08-20,Rainfall,Lluvias - Ola invernal y por la pendiente tan fuerte,El Colombiano,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Calle 126 con Cra 43A,Mid,6.305,-75.547,0.000,"0",Las casas destruidas y/o afectadas eran tipo tugurio (en madera y latas) en una zona de invasión.(di6date : 30/9/02),
ant,5803.000,Landslide,,1995-08-19,Rainfall,Lluvias - Lluvias torrenciales,El Colombiano,Valle de Aburrá,Medellín,Popular,La Cantera. Calle 126 con Cra 42 Ee,Mid,6.304,-75.546,0.000,"0",Nota1: la noticia de la cual se saca la información para esta ficha se encuentra en el periódico de el colombiano del 22 de agosto de 1995.(di6date : 30/9/02),
ant,2519.000,Landslide,,1969-05-16,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular,Mid,6.304,-75.546,0.000,"0",Se desconoce la causa en la base de datos de ingeominas aparece el nombre del barrio como popular i,
ant,2557.000,Landslide,,1973-09-01,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular 2,Mid,6.304,-75.546,0.000,"0","Se desconoce la causa en la base de datos de ingeominas aparece el nombre del barrio como popular 2; pero en la lista actualizada de barrios (24 de enero de 2001) solo aparece popular",
ant,2574.000,Landslide,,1975-08-23,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular 2,Mid,6.304,-75.546,2.000,"0","Se desconoce la causa en la base de datos de ingeominas aparece el nombre del barrio como popular 2; pero en la lista actualizada de barrios (24 de enero de 2001) solo aparece popular",
ant,2502.000,Landslide,,1969-05-06,Unknown,Otra causa - Otra causa,Bdod-20164,Valle de Aburrá,Medellín,,B.Popular2,High,6.304,-75.546,0.000,"0",,
ant,2560.000,Landslide,,1974-10-02,Unknown,Desconocida,Bdosso,Valle de Aburrá,Medellín,,B.Popular,High,6.304,-75.546,0.000,"0",,
ant,3442.000,Landslide,,1984-08-20,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular,Mid,6.304,-75.546,1.000,"0",Se desconoce la causa,
ant,3451.000,Landslide,,1984-11-01,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular,Mid,6.304,-75.546,0.000,"0",Se desconoce la causa,
ant,3480.000,Landslide,,1985-08-02,Unknown,Otra causa - Otra causa,Bdod-60321,Valle de Aburrá,Medellín,,B.Popular,High,6.304,-75.546,2.000,"22",,
ant,3655.000,Landslide,,1985-03-10,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular,Mid,6.304,-75.546,0.000,"0",Se desconoce la causa,
ant,3658.000,Landslide,,1985-09-25,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Popular,Barrio Popular,Mid,6.304,-75.546,4.000,"0",Se desconoce la causa en la base de datos de ingeominas aparece el nombre del barrio como popular i,
ant,5777.000,Landslide,,1995-08-21,Unknown,Otra causa - Otra causa,Dnpad,Valle de Aburrá,Medellín,,Barrio Popular,High,6.304,-75.546,0.000,"0",(di6date : frg),
ant,6845.000,Landslide,,1999-10-31,Rainfall,Lluvias - Ola invernal,El Colombiano,Valle de Aburrá,Medellín,Popular,Sector Cañada Negra en el barrio Popular 2,Mid,6.304,-75.546,0.000,"0",Varias viviendas se vieron afectadas. nota: la noticia de donde se tomó esta información aparece en el periódico el colombiano del 3 de noviembre de 1999.(di6date : 9/10/02),
ant,4051.000,Debris Flow,,1987-05-01,Rainfall,Lluvias - Torrencial aguacero,El Colombiano,Valle de Aburrá,Medellín,Popular,En Los barrios Populares Nº 1 y 2,Mid,6.303,-75.547,0.000,"0",Nota: la publicación de esta noticia aparece en el colombiano del 3 de mayo de 1987(di6date : 24/9/02),
ant,4650.000,Debris Flow,,1989-11-30,Rainfall,Lluvias - Ola invernal desde el mes de octubre,El Colombiano,Valle de Aburrá,Medellín,Popular,Clle 100 con Cra 42,Mid,6.303,-75.547,0.000,"0",Inundación de las vias(di6date : 27/09/02),
ant,4887.000,Debris Flow,,1990-11-02,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Medellín,Popular,Barrio Popular y en otros barrios (Ver Observaciones),Mid,6.303,-75.547,0.000,"0","Se desconoce la causa tambien se dio en los barrios san javier; altavista; santo domingo; villatina; conquistadores; la independencia(DI6Author : RSB)(DI6Date : 23/04/01)",
ant,7650.000,Landslide,,2003-10-30,Rainfall,Lluvias,Periodico El Colombiano,Valle de Aburrá,Medellín,Popular,El Popular 2 sector Caña Negra,Mid,6.303,-75.547,3.000,"0","Tipo caida de roca, periodico el colombiano 2003/11/01-antioquia(DI6Author : MIT)(DI6Date : 2004/04/14)",
ant,4054.000,Landslide,,1987-05-03,Rainfall,Lluvias - Fuertes aguaceros que se precipitaron en el norte,El Colombiano,Valle de Aburrá,Medellín,Popular,Carrera 43A con Calle 125,Mid,6.304,-75.547,0.000,"0",Atendió bomberos y defensa civil de medellín. nota: la publicación de esta noticia aparece en el colombiano del 4 de mayo de 1987.(di6date : 24/9/02),
ant,8321.000,Landslide,,2021-06-10,Rainfall,,Infobae,Valle de Aburrá,Medellin,Barrio Popular,Comuna Popular,Mid,6.304,-75.547,0.000,1 vivienda destruida,"En el barrio Popular, donde tras el colapso de un inmueble se tuvo que evacuar cuatro casas de manera temporal y tres de manera definitiva.",
ant,8139.000,Debris Flow,,2020-08-20,Rainfall,Rainfall,Dagran,Valle de Aburrá,Bello,Zamora,Sector Autopista Medelín-Bogotá,Low,6.310,-75.554,0.000,"0",Inundaciones provocadas por las fuertes lluvias,
ant,2594.000,Debris Flow,,1979-09-17,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Bello,Zamora,Barrios Zamora y Pablo Vi,Mid,6.309,-75.553,0.000,"0",Se desconoce la causa este evento se dio en otro barrio fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...este barrio es: pablo vi (municipio de medellín) en la base de datos dada por ingeominas toman a zamo rte,
ant,2904.000,Debris Flow,,1982-03-18,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Bello,Zamora,Barrio Zamora,Mid,6.309,-75.553,0.000,"0",Se desconoce la causa en la base de datos dada por ingeominas toman a zamora como parte del municipio de medellín cuando en la realidad hace parte es del municipio de bello y así se tomara en esta ficha técnica,
ant,4635.000,Debris Flow,,1989-09-12,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Bello,Zamora,Barrio Zamora,Mid,6.309,-75.553,0.000,"0",Se desconoce la causa en la base de datos dada por ingeominas toman a zamora como parte del municipio de medellín cuando en la realidad hace parte es del municipio de bello y así se tomara en esta ficha técnica(di6author : rsb)(di6date : 22/04/01),
ant,4877.000,Debris Flow,,1990-10-26,Unknown,Desconocida,El Colombiano,Valle de Aburrá,Bello,Zamora,"Barrios Zamora; Pedregal y Robledo",Mid,6.309,-75.553,0.000,"0",Se desconoce la causa este evento se dio en otros barrios fuera de este y en la ficha no dice a que barrios se les atribuyen los distintos efectos...estos otros barrios son: pedregal y robledo en la base de datos dada por ingeominas toman a zamoraa el mu,
ant,7182.000,Debris Flow,,2000-08-15,Unknown,Desconocida - No reportada,Dipad Bello,Valle de Aburrá,Bello,Zamora,Cr 52 Nº20E-42,Mid,6.309,-75.553,0.000,"0",(di6author : jdc)(di6date : 2003/06/20),
ant,8017.000,Debris Flow,,2018-04-08,Rainfall,Lluvias - Luego de las intensas lluvias ocurridas en la noche de este,"Telemedellin, Teleantioquia",Valle de Aburrá,Bello,Zamora,,Mid,6.309,-75.553,0.000,"0",,
